Year,MDB,Region,Industry,Production,Units_Q,Q_meta,Commodity_price,Units_Y,GVIAP,G_meta
2012,sMDB,NSW Lower Darling,Pastures - Grazing,1655,Quantity Index,7,91.77955728,Index,151922,2
2013,sMDB,NSW Lower Darling,Pastures - Grazing,14089,Quantity Index,7,85.27115503,Index,1201392,2
2014,sMDB,NSW Lower Darling,Pastures - Grazing,80431,Quantity Index,7,105.4992932,Index,8485446,2
2015,sMDB,NSW Lower Darling,Pastures - Grazing,175978,Quantity Index,7,99.48762041,Index,17507616,2
2016,sMDB,NSW Lower Darling,Pastures - Grazing,114022,Quantity Index,7,90.14382158,Index,10278402,2
2017,sMDB,NSW Lower Darling,Pastures - Grazing,59192,Quantity Index,7,82.11326853,Index,4860410,2
2018,sMDB,NSW Lower Darling,Pastures - Grazing,54576,Quantity Index,7,90.00657185,Index,4912225,2
2019,sMDB,NSW Lower Darling,Pastures - Grazing,97147,Quantity Index,7,96.20620261,Index,9346100,2
2020,sMDB,NSW Lower Darling,Pastures - Grazing,42090,Quantity Index,7,100,Index,4209036,2
2006,sMDB,NSW Lower Darling,Pastures - Hay,0,tonnes,7,158.7598298,$/t,2,2
2007,sMDB,NSW Lower Darling,Pastures - Hay,0,tonnes,4,283.3862044,$/t,4,4
2008,sMDB,NSW Lower Darling,Pastures - Hay,0,tonnes,7,276.3811412,$/t,2,2
2009,sMDB,NSW Lower Darling,Pastures - Hay,649,tonnes,4,237.5589691,$/t,327225,4
2010,sMDB,NSW Lower Darling,Pastures - Hay,1033,tonnes,4,181.7773842,$/t,362117,4
2011,sMDB,NSW Lower Darling,Pastures - Hay,0,tonnes,7,136.4333091,$/t,1,2
2012,sMDB,NSW Lower Darling,Pastures - Hay,0,tonnes,7,133.7113109,$/t,0,2
2013,sMDB,NSW Lower Darling,Pastures - Hay,72,tonnes,7,155.173298,$/t,11162,2
2014,sMDB,NSW Lower Darling,Pastures - Hay,2801,tonnes,7,168.0272339,$/t,470572,2
2015,sMDB,NSW Lower Darling,Pastures - Hay,2344,tonnes,7,249.0569399,$/t,583831,2
2016,sMDB,NSW Lower Darling,Pastures - Hay,1480,tonnes,7,254.11595,$/t,376108,2
2017,sMDB,NSW Lower Darling,Pastures - Hay,1094,tonnes,7,220.8458858,$/t,241678,2
2018,sMDB,NSW Lower Darling,Pastures - Hay,1776,tonnes,7,194.9627831,$/t,346246,2
2019,sMDB,NSW Lower Darling,Pastures - Hay,2403,tonnes,7,355.0949254,$/t,853389,2
2020,sMDB,NSW Lower Darling,Pastures - Hay,3895,tonnes,7,359.8579545,$/t,1401764,2
2006,sMDB,NSW Lower Darling,Rice,0,tonnes,7,373.9185879,$/t,0,7
2007,sMDB,NSW Lower Darling,Rice,0,tonnes,7,449.0564573,$/t,0,7
2008,sMDB,NSW Lower Darling,Rice,0,tonnes,7,534.3109469,$/t,0,7
2009,sMDB,NSW Lower Darling,Rice,0,tonnes,7,706.6956577,$/t,0,7
2010,sMDB,NSW Lower Darling,Rice,0,tonnes,7,557.7509204,$/t,0,7
2011,sMDB,NSW Lower Darling,Rice,0,tonnes,7,284.0412539,$/t,0,7
2012,sMDB,NSW Lower Darling,Rice,0,tonnes,7,312.3357148,$/t,0,7
2013,sMDB,NSW Lower Darling,Rice,0,tonnes,7,294.0733483,$/t,0,7
2014,sMDB,NSW Lower Darling,Rice,0,tonnes,7,374.3915161,$/t,0,7
2015,sMDB,NSW Lower Darling,Rice,0,tonnes,7,427.6316528,$/t,0,7
2016,sMDB,NSW Lower Darling,Rice,0,tonnes,7,447.3401776,$/t,0,7
2017,sMDB,NSW Lower Darling,Rice,0,tonnes,7,328.3032086,$/t,0,7
2018,sMDB,NSW Lower Darling,Rice,0,tonnes,7,398.5611622,$/t,0,7
2019,sMDB,NSW Lower Darling,Rice,0,tonnes,7,520.2299539,$/t,0,7
2020,sMDB,NSW Lower Darling,Rice,0,tonnes,7,769.1999515,$/t,0,7
2006,sMDB,NSW Lower Darling,Vegetables,78892,Quantity Index,4,183.3122284,Index,14461813,4
2007,sMDB,NSW Lower Darling,Vegetables,78689,Quantity Index,4,188.0442001,Index,14796974,4
2008,sMDB,NSW Lower Darling,Vegetables,77720,Quantity Index,4,197.8850974,Index,15379562,4
2009,sMDB,NSW Lower Darling,Vegetables,82889,Quantity Index,4,190.8960444,Index,15823267,4
2010,sMDB,NSW Lower Darling,Vegetables,50764,Quantity Index,7,183.4651062,Index,9313479,2
2011,sMDB,NSW Lower Darling,Vegetables,77356,Quantity Index,7,198.0200298,Index,15318133,2
2012,sMDB,NSW Lower Darling,Vegetables,56983,Quantity Index,7,186.612162,Index,10633722,2
2013,sMDB,NSW Lower Darling,Vegetables,89284,Quantity Index,4,195.4148265,Index,17447385,4
2014,sMDB,NSW Lower Darling,Vegetables,117048,Quantity Index,7,191.6726343,Index,22434883,2
2015,sMDB,NSW Lower Darling,Vegetables,138541,Quantity Index,7,193.8569763,Index,26857158,2
2016,sMDB,NSW Lower Darling,Vegetables,134758,Quantity Index,7,184.6275015,Index,24879946,2
2017,sMDB,NSW Lower Darling,Vegetables,122108,Quantity Index,7,184.6269725,Index,22544487,2
2018,sMDB,NSW Lower Darling,Vegetables,122423,Quantity Index,7,184.6263542,Index,22602584,2
2019,sMDB,NSW Lower Darling,Vegetables,99960,Quantity Index,7,184.6278663,Index,18455449,2
2020,sMDB,NSW Lower Darling,Vegetables,86520,Quantity Index,7,185.6549735,Index,16062903,2
2006,nMDB,NSW Macquarie-Castlereagh,Almonds,0,tonnes,1,11510.18958,$/t,210,7
2007,nMDB,NSW Macquarie-Castlereagh,Almonds,NA,tonnes,6,9582.048331,$/t,NA,6
2008,nMDB,NSW Macquarie-Castlereagh,Almonds,NA,tonnes,6,5448.615046,$/t,NA,6
2009,nMDB,NSW Macquarie-Castlereagh,Almonds,0,tonnes,1,6118.05668,$/t,0,7
2010,nMDB,NSW Macquarie-Castlereagh,Almonds,NA,tonnes,6,5008.225837,$/t,NA,6
2011,nMDB,NSW Macquarie-Castlereagh,Almonds,0,tonnes,1,5917.11435,$/t,0,7
2012,nMDB,NSW Macquarie-Castlereagh,Almonds,0,tonnes,1,4858.514627,$/t,0,7
2013,nMDB,NSW Macquarie-Castlereagh,Almonds,0,tonnes,1,6220.782398,$/t,0,7
2014,nMDB,NSW Macquarie-Castlereagh,Almonds,0,tonnes,1,6827.231612,$/t,0,7
2015,nMDB,NSW Macquarie-Castlereagh,Almonds,NA,tonnes,6,8769.155159,$/t,NA,6
2016,nMDB,NSW Macquarie-Castlereagh,Almonds,NA,tonnes,6,10251.52355,$/t,NA,6
2017,nMDB,NSW Macquarie-Castlereagh,Almonds,NA,tonnes,6,7139.536995,$/t,NA,6
2018,nMDB,NSW Macquarie-Castlereagh,Almonds,0,tonnes,1,6592.384768,$/t,0,7
2019,nMDB,NSW Macquarie-Castlereagh,Almonds,0,tonnes,7,7600.219058,$/t,0,2
2020,nMDB,NSW Macquarie-Castlereagh,Almonds,NA,tonnes,6,7118.963784,$/t,NA,6
2016,sMDB,NSW Lower Darling,Cotton,2382,tonnes,1,2597.290254,$/t,6186745,7
2017,sMDB,NSW Lower Darling,Cotton,2488,tonnes,7,2279.040994,$/t,5671165,2
2018,sMDB,NSW Lower Darling,Cotton,463,tonnes,1,2722.869025,$/t,1261707,7
2019,sMDB,NSW Lower Darling,Cotton,1659,tonnes,7,2764.340623,$/t,4587128,2
2020,sMDB,NSW Lower Darling,Cotton,241,tonnes,7,2458.667061,$/t,591410,2
2006,nMDB,NSW Macquarie-Castlereagh,Cotton,24473,tonnes,1,2283.561906,$/t,55884793,7
2007,nMDB,NSW Macquarie-Castlereagh,Cotton,28179,tonnes,1,2391.134567,$/t,67380949,7
2008,nMDB,NSW Macquarie-Castlereagh,Cotton,8249,tonnes,1,2459.105979,$/t,20284285,7
2009,nMDB,NSW Macquarie-Castlereagh,Cotton,7172,tonnes,1,2629.558525,$/t,18859255,7
2010,nMDB,NSW Macquarie-Castlereagh,Cotton,8709,tonnes,1,2613.360268,$/t,22760005,7
2011,nMDB,NSW Macquarie-Castlereagh,Cotton,28023,tonnes,1,2648.423522,$/t,74215456,7
2012,nMDB,NSW Macquarie-Castlereagh,Cotton,93811,tonnes,1,2785.55846,$/t,261316312,7
2013,nMDB,NSW Macquarie-Castlereagh,Cotton,107528,tonnes,1,2394.873759,$/t,257516945,7
2014,nMDB,NSW Macquarie-Castlereagh,Cotton,68791,tonnes,1,2493.266841,$/t,171513892,7
2015,nMDB,NSW Macquarie-Castlereagh,Cotton,24538,tonnes,1,2427.937221,$/t,59576805,7
2006,nMDB,NSW Macquarie-Castlereagh,Dairy,16606415,Litres,7,45.35562798,c/L,7531944,2
2007,nMDB,NSW Macquarie-Castlereagh,Dairy,21226086,Litres,7,44.18388953,c/L,9378510,2
2008,nMDB,NSW Macquarie-Castlereagh,Dairy,NA,Litres,6,63.86017256,c/L,NA,6
2009,nMDB,NSW Macquarie-Castlereagh,Dairy,NA,Litres,6,52.93991903,c/L,NA,6
2010,nMDB,NSW Macquarie-Castlereagh,Dairy,NA,Litres,6,45.51564231,c/L,NA,6
2011,nMDB,NSW Macquarie-Castlereagh,Dairy,26307567,Litres,7,51.1190167,c/L,13448170,2
2012,nMDB,NSW Macquarie-Castlereagh,Dairy,20039113,Litres,7,48.58514627,c/L,9736032,2
2013,nMDB,NSW Macquarie-Castlereagh,Dairy,0,Litres,7,45.46826407,c/L,0,2
2014,nMDB,NSW Macquarie-Castlereagh,Dairy,52073,Litres,7,56.37971912,c/L,29359,2
2015,nMDB,NSW Macquarie-Castlereagh,Dairy,483443,Litres,7,52.50666978,c/L,253840,2
2016,nMDB,NSW Macquarie-Castlereagh,Dairy,17666426,Litres,7,47.94722992,c/L,8470562,2
2017,nMDB,NSW Macquarie-Castlereagh,Dairy,20862022,Litres,7,42.94221516,c/L,8958614,2
2018,nMDB,NSW Macquarie-Castlereagh,Dairy,36356233,Litres,7,47.16344365,c/L,17146852,2
2019,nMDB,NSW Macquarie-Castlereagh,Dairy,8764856,Litres,7,50.41205016,c/L,4418543,2
2020,nMDB,NSW Macquarie-Castlereagh,Dairy,8516946,Litres,7,54.89484089,c/L,4675364,2
2006,nMDB,NSW Macquarie-Castlereagh,Fruit,201440,Quantity Index,7,189.550382,Index,38182987,2
2007,nMDB,NSW Macquarie-Castlereagh,Fruit,NA,Quantity Index,6,244.9244975,Index,NA,6
2008,nMDB,NSW Macquarie-Castlereagh,Fruit,NA,Quantity Index,6,191.052645,Index,NA,6
2009,nMDB,NSW Macquarie-Castlereagh,Fruit,178170,Quantity Index,7,185.0507341,Index,32970486,2
2010,nMDB,NSW Macquarie-Castlereagh,Fruit,NA,Quantity Index,6,178.8605428,Index,NA,6
2011,nMDB,NSW Macquarie-Castlereagh,Fruit,88115,Quantity Index,7,215.1628869,Index,18959021,2
2012,nMDB,NSW Macquarie-Castlereagh,Fruit,56625,Quantity Index,7,209.8483524,Index,11882581,2
2013,nMDB,NSW Macquarie-Castlereagh,Fruit,196524,Quantity Index,7,176.9671937,Index,34778298,2
2014,nMDB,NSW Macquarie-Castlereagh,Fruit,246750,Quantity Index,7,174.8881714,Index,43153616,2
2015,nMDB,NSW Macquarie-Castlereagh,Fruit,NA,Quantity Index,6,184.4613059,Index,NA,6
2016,nMDB,NSW Macquarie-Castlereagh,Fruit,NA,Quantity Index,6,172.9895939,Index,NA,6
2017,nMDB,NSW Macquarie-Castlereagh,Fruit,NA,Quantity Index,6,172.9890981,Index,NA,6
2018,nMDB,NSW Macquarie-Castlereagh,Fruit,83323,Quantity Index,7,172.9885187,Index,14413931,2
2019,nMDB,NSW Macquarie-Castlereagh,Fruit,85328,Quantity Index,7,172.9899356,Index,14760901,2
2020,nMDB,NSW Macquarie-Castlereagh,Fruit,NA,Quantity Index,6,173.9522996,Index,NA,6
2006,nMDB,NSW Macquarie-Castlereagh,Grapevines,58534,tonnes,7,844.080569,$/t,49407287,2
2007,nMDB,NSW Macquarie-Castlereagh,Grapevines,46913,tonnes,7,871.7002301,$/t,40894467,2
2008,nMDB,NSW Macquarie-Castlereagh,Grapevines,28049,tonnes,7,1013.265238,$/t,28421232,2
2009,nMDB,NSW Macquarie-Castlereagh,Grapevines,34645,tonnes,1,658.0032389,$/t,22796529,7
2010,nMDB,NSW Macquarie-Castlereagh,Grapevines,17409,tonnes,1,566.1998364,$/t,9856693,7
2011,nMDB,NSW Macquarie-Castlereagh,Grapevines,19808,tonnes,1,527.0952333,$/t,10440844,7
2012,nMDB,NSW Macquarie-Castlereagh,Grapevines,11397,tonnes,1,529.8094522,$/t,6038065,7
2013,nMDB,NSW Macquarie-Castlereagh,Grapevines,13139,tonnes,1,591.1002415,$/t,7766407,7
2014,nMDB,NSW Macquarie-Castlereagh,Grapevines,8502,tonnes,1,514.5022572,$/t,4374398,7
2015,nMDB,NSW Macquarie-Castlereagh,Grapevines,11874,tonnes,1,514.8148351,$/t,6113126,7
2016,nMDB,NSW Macquarie-Castlereagh,Grapevines,11006,tonnes,1,581.0269861,$/t,6394613,7
2017,nMDB,NSW Macquarie-Castlereagh,Grapevines,11704,tonnes,1,613.8586677,$/t,7184451,7
2018,nMDB,NSW Macquarie-Castlereagh,Grapevines,6187,tonnes,1,637.0461335,$/t,3941361,7
2019,nMDB,NSW Macquarie-Castlereagh,Grapevines,5037,tonnes,7,691.9223634,$/t,3485085,2
2020,nMDB,NSW Macquarie-Castlereagh,Grapevines,1722,tonnes,7,703.7237246,$/t,1211619,2
2006,nMDB,NSW Macquarie-Castlereagh,Other broadacre,NA,tonnes,6,488.229584,$/t,NA,6
2007,nMDB,NSW Macquarie-Castlereagh,Other broadacre,NA,tonnes,6,655.0838319,$/t,NA,6
2008,nMDB,NSW Macquarie-Castlereagh,Other broadacre,NA,tonnes,6,854.4373783,$/t,NA,6
2009,nMDB,NSW Macquarie-Castlereagh,Other broadacre,2908,tonnes,7,732.6476923,$/t,2130559,2
2010,nMDB,NSW Macquarie-Castlereagh,Other broadacre,4475,tonnes,7,528.2194012,$/t,2363990,2
2011,nMDB,NSW Macquarie-Castlereagh,Other broadacre,3723,tonnes,7,638.0424404,$/t,2375352,2
2012,nMDB,NSW Macquarie-Castlereagh,Other broadacre,0,tonnes,7,602.3353149,$/t,0,2
2013,nMDB,NSW Macquarie-Castlereagh,Other broadacre,3976,tonnes,7,633.7563449,$/t,2519700,2
2014,nMDB,NSW Macquarie-Castlereagh,Other broadacre,672,tonnes,7,582.9070162,$/t,391816,2
2015,nMDB,NSW Macquarie-Castlereagh,Other broadacre,1239,tonnes,7,523.9931078,$/t,649098,2
2016,nMDB,NSW Macquarie-Castlereagh,Other broadacre,892,tonnes,7,578.5169668,$/t,516282,2
2017,nMDB,NSW Macquarie-Castlereagh,Other broadacre,1138,tonnes,7,556.4639128,$/t,633483,2
2018,nMDB,NSW Macquarie-Castlereagh,Other broadacre,839,tonnes,7,538.8916888,$/t,451862,2
2019,nMDB,NSW Macquarie-Castlereagh,Other broadacre,1989,tonnes,7,588.2991785,$/t,1170420,2
2020,nMDB,NSW Macquarie-Castlereagh,Other broadacre,619,tonnes,7,615.3916667,$/t,380705,2
2006,nMDB,NSW Macquarie-Castlereagh,Other cereals,14774,tonnes,7,287.8437626,$/t,4252555,2
2007,nMDB,NSW Macquarie-Castlereagh,Other cereals,NA,tonnes,6,365.1845866,$/t,NA,6
2008,nMDB,NSW Macquarie-Castlereagh,Other cereals,23355,tonnes,7,508.4463074,$/t,11874712,2
2009,nMDB,NSW Macquarie-Castlereagh,Other cereals,NA,tonnes,6,366.4111921,$/t,NA,6
2010,nMDB,NSW Macquarie-Castlereagh,Other cereals,36835,tonnes,7,280.6341633,$/t,10337230,2
2011,nMDB,NSW Macquarie-Castlereagh,Other cereals,10912,tonnes,7,372.5952401,$/t,4065796,2
2012,nMDB,NSW Macquarie-Castlereagh,Other cereals,25553,tonnes,7,299.6815141,$/t,7657712,2
2013,nMDB,NSW Macquarie-Castlereagh,Other cereals,38350,tonnes,7,371.0165272,$/t,14228356,2
2014,nMDB,NSW Macquarie-Castlereagh,Other cereals,8059,tonnes,7,347.1586843,$/t,2797798,2
2015,nMDB,NSW Macquarie-Castlereagh,Other cereals,73658,tonnes,7,334.9545556,$/t,24672036,2
2016,nMDB,NSW Macquarie-Castlereagh,Other cereals,8486,tonnes,7,324.5605339,$/t,2754157,2
2017,nMDB,NSW Macquarie-Castlereagh,Other cereals,2797,tonnes,7,274.9998008,$/t,769064,2
2018,nMDB,NSW Macquarie-Castlereagh,Other cereals,10677,tonnes,7,305.7518409,$/t,3264436,2
2019,nMDB,NSW Macquarie-Castlereagh,Other cereals,9515,tonnes,7,400.067449,$/t,3806494,2
2020,nMDB,NSW Macquarie-Castlereagh,Other cereals,3805,tonnes,7,371.6,$/t,1413994,2
2006,nMDB,NSW Macquarie-Castlereagh,Pastures - Grazing,206483,Quantity Index,7,86.60292787,Index,17882031,2
2007,nMDB,NSW Macquarie-Castlereagh,Pastures - Grazing,392758,Quantity Index,7,84.21870114,Index,33077594,2
2008,nMDB,NSW Macquarie-Castlereagh,Pastures - Grazing,180809,Quantity Index,7,121.7940059,Index,22021499,2
2009,nMDB,NSW Macquarie-Castlereagh,Pastures - Grazing,195358,Quantity Index,7,101.2085129,Index,19771856,2
2010,nMDB,NSW Macquarie-Castlereagh,Pastures - Grazing,197191,Quantity Index,7,86.42311106,Index,17041883,2
2011,nMDB,NSW Macquarie-Castlereagh,Pastures - Grazing,225846,Quantity Index,7,96.72808609,Index,21845678,2
2012,nMDB,NSW Macquarie-Castlereagh,Pastures - Grazing,139137,Quantity Index,7,91.77955728,Index,12769938,2
2013,nMDB,NSW Macquarie-Castlereagh,Pastures - Grazing,83220,Quantity Index,7,85.27115503,Index,7096270,2
2014,nMDB,NSW Macquarie-Castlereagh,Pastures - Grazing,249088,Quantity Index,7,105.4992932,Index,26278649,2
2015,nMDB,NSW Macquarie-Castlereagh,Pastures - Grazing,369265,Quantity Index,7,99.48762041,Index,36737297,2
2016,nMDB,NSW Macquarie-Castlereagh,Pastures - Grazing,147478,Quantity Index,7,90.14382158,Index,13294256,2
2017,nMDB,NSW Macquarie-Castlereagh,Pastures - Grazing,211298,Quantity Index,7,82.11326853,Index,17350404,2
2018,nMDB,NSW Macquarie-Castlereagh,Pastures - Grazing,160853,Quantity Index,7,90.00657185,Index,14477871,2
2019,nMDB,NSW Macquarie-Castlereagh,Pastures - Grazing,133133,Quantity Index,7,96.20620261,Index,12808196,2
2020,nMDB,NSW Macquarie-Castlereagh,Pastures - Grazing,40055,Quantity Index,7,100,Index,4005457,2
2006,nMDB,NSW Macquarie-Castlereagh,Pastures - Hay,57677,tonnes,7,158.7598298,$/t,9156834,2
2007,nMDB,NSW Macquarie-Castlereagh,Pastures - Hay,32583,tonnes,7,283.3862044,$/t,9233443,2
2008,nMDB,NSW Macquarie-Castlereagh,Pastures - Hay,46562,tonnes,7,276.3811412,$/t,12868921,2
2009,nMDB,NSW Macquarie-Castlereagh,Pastures - Hay,41248,tonnes,7,237.5589691,$/t,9798814,2
2010,nMDB,NSW Macquarie-Castlereagh,Pastures - Hay,107253,tonnes,7,181.7773842,$/t,19496215,2
2011,nMDB,NSW Macquarie-Castlereagh,Pastures - Hay,28785,tonnes,7,136.4333091,$/t,3927226,2
2012,nMDB,NSW Macquarie-Castlereagh,Pastures - Hay,51014,tonnes,7,133.7113109,$/t,6821167,2
2013,nMDB,NSW Macquarie-Castlereagh,Pastures - Hay,38779,tonnes,7,155.173298,$/t,6017482,2
2014,nMDB,NSW Macquarie-Castlereagh,Pastures - Hay,20034,tonnes,7,168.0272339,$/t,3366227,2
2015,nMDB,NSW Macquarie-Castlereagh,Pastures - Hay,28172,tonnes,7,249.0569399,$/t,7016386,2
2016,nMDB,NSW Macquarie-Castlereagh,Pastures - Hay,18283,tonnes,7,254.11595,$/t,4645947,2
2017,nMDB,NSW Macquarie-Castlereagh,Pastures - Hay,28692,tonnes,7,220.8458858,$/t,6336610,2
2018,nMDB,NSW Macquarie-Castlereagh,Pastures - Hay,27662,tonnes,7,194.9627831,$/t,5392992,2
2019,nMDB,NSW Macquarie-Castlereagh,Pastures - Hay,43437,tonnes,7,355.0949254,$/t,15424342,2
2020,nMDB,NSW Macquarie-Castlereagh,Pastures - Hay,23636,tonnes,7,359.8579545,$/t,8505432,2
2006,nMDB,NSW Macquarie-Castlereagh,Rice,0,tonnes,7,373.9185879,$/t,0,2
2007,nMDB,NSW Macquarie-Castlereagh,Rice,0,tonnes,7,449.0564573,$/t,0,2
2008,nMDB,NSW Macquarie-Castlereagh,Rice,0,tonnes,7,534.3109469,$/t,0,2
2009,nMDB,NSW Macquarie-Castlereagh,Rice,0,tonnes,7,706.6956577,$/t,0,2
2010,nMDB,NSW Macquarie-Castlereagh,Rice,13,tonnes,7,557.7509204,$/t,7075,2
2011,nMDB,NSW Macquarie-Castlereagh,Rice,12,tonnes,7,284.0412539,$/t,3521,2
2012,nMDB,NSW Macquarie-Castlereagh,Rice,2,tonnes,7,312.3357148,$/t,706,2
2013,nMDB,NSW Macquarie-Castlereagh,Rice,0,tonnes,7,294.0733483,$/t,0,2
2014,nMDB,NSW Macquarie-Castlereagh,Rice,NA,tonnes,6,374.3915161,$/t,NA,6
2015,nMDB,NSW Macquarie-Castlereagh,Rice,NA,tonnes,6,427.6316528,$/t,NA,6
2016,nMDB,NSW Macquarie-Castlereagh,Rice,NA,tonnes,6,447.3401776,$/t,NA,6
2017,nMDB,NSW Macquarie-Castlereagh,Rice,1042,tonnes,7,328.3032086,$/t,342143,2
2018,nMDB,NSW Macquarie-Castlereagh,Rice,1271,tonnes,7,398.5611622,$/t,506596,2
2019,nMDB,NSW Macquarie-Castlereagh,Rice,0,tonnes,7,520.2299539,$/t,0,2
2020,nMDB,NSW Macquarie-Castlereagh,Rice,0,tonnes,7,769.1999515,$/t,0,2
2006,nMDB,NSW Macquarie-Castlereagh,Vegetables,NA,Quantity Index,6,183.3122284,Index,NA,6
2007,nMDB,NSW Macquarie-Castlereagh,Vegetables,NA,Quantity Index,6,188.0442001,Index,NA,6
2008,nMDB,NSW Macquarie-Castlereagh,Vegetables,78065,Quantity Index,7,197.8850974,Index,15447802,2
2009,nMDB,NSW Macquarie-Castlereagh,Vegetables,60089,Quantity Index,7,190.8960444,Index,11470799,2
2010,nMDB,NSW Macquarie-Castlereagh,Vegetables,120478,Quantity Index,7,183.4651062,Index,22103574,2
2011,nMDB,NSW Macquarie-Castlereagh,Vegetables,73166,Quantity Index,7,198.0200298,Index,14488363,2
2012,nMDB,NSW Macquarie-Castlereagh,Vegetables,163864,Quantity Index,7,186.612162,Index,30579006,2
2013,nMDB,NSW Macquarie-Castlereagh,Vegetables,97065,Quantity Index,7,195.4148265,Index,18967900,2
2014,nMDB,NSW Macquarie-Castlereagh,Vegetables,74942,Quantity Index,7,191.6726343,Index,14364295,2
2015,nMDB,NSW Macquarie-Castlereagh,Vegetables,59276,Quantity Index,7,193.8569763,Index,11491091,2
2016,nMDB,NSW Macquarie-Castlereagh,Vegetables,68319,Quantity Index,7,184.6275015,Index,12613582,2
2017,nMDB,NSW Macquarie-Castlereagh,Vegetables,177522,Quantity Index,7,184.6269725,Index,32775281,2
2018,nMDB,NSW Macquarie-Castlereagh,Vegetables,178351,Quantity Index,7,184.6263542,Index,32928313,2
2019,nMDB,NSW Macquarie-Castlereagh,Vegetables,136171,Quantity Index,7,184.6278663,Index,25141006,2
2020,nMDB,NSW Macquarie-Castlereagh,Vegetables,135598,Quantity Index,7,185.6549735,Index,25174398,2
2006,sMDB,NSW Murray Above,Almonds,0,tonnes,7,11510.18958,$/t,0,7
2007,sMDB,NSW Murray Above,Almonds,0,tonnes,7,9582.048331,$/t,0,7
2008,sMDB,NSW Murray Above,Almonds,0,tonnes,7,5448.615046,$/t,0,7
2009,sMDB,NSW Murray Above,Almonds,0,tonnes,7,6118.05668,$/t,0,7
2010,sMDB,NSW Murray Above,Almonds,0,tonnes,7,5008.225837,$/t,0,7
2011,sMDB,NSW Murray Above,Almonds,0,tonnes,7,5917.11435,$/t,0,7
2012,sMDB,NSW Murray Above,Almonds,0,tonnes,7,4858.514627,$/t,0,7
2013,sMDB,NSW Murray Above,Almonds,0,tonnes,7,6220.782398,$/t,0,7
2014,sMDB,NSW Murray Above,Almonds,0,tonnes,7,6827.231612,$/t,0,7
2015,sMDB,NSW Murray Above,Almonds,0,tonnes,7,8769.155159,$/t,0,7
2016,sMDB,NSW Murray Above,Almonds,0,tonnes,7,10251.52355,$/t,0,7
2017,sMDB,NSW Murray Above,Almonds,0,tonnes,7,7139.536995,$/t,0,7
2018,sMDB,NSW Murray Above,Almonds,0,tonnes,7,6592.384768,$/t,0,7
2019,sMDB,NSW Murray Above,Almonds,0,tonnes,7,7600.219058,$/t,0,7
2020,sMDB,NSW Murray Above,Almonds,0,tonnes,7,7118.963784,$/t,0,7
2016,nMDB,NSW Macquarie-Castlereagh,Cotton,31819,tonnes,1,2597.290254,$/t,82641970,7
2017,nMDB,NSW Macquarie-Castlereagh,Cotton,54885,tonnes,1,2279.040994,$/t,125085918,7
2018,nMDB,NSW Macquarie-Castlereagh,Cotton,80945,tonnes,1,2722.869025,$/t,220403523,7
2019,nMDB,NSW Macquarie-Castlereagh,Cotton,44857,tonnes,7,2764.340623,$/t,124000617,2
2020,nMDB,NSW Macquarie-Castlereagh,Cotton,3274,tonnes,7,2458.667061,$/t,8050563,2
2011,sMDB,NSW Murray Above,Cotton,98,tonnes,7,2648.423522,$/t,259242,2
2012,sMDB,NSW Murray Above,Cotton,355,tonnes,1,2785.55846,$/t,988038,7
2013,sMDB,NSW Murray Above,Cotton,626,tonnes,1,2394.873759,$/t,1499239,7
2014,sMDB,NSW Murray Above,Cotton,999,tonnes,1,2493.266841,$/t,2490885,7
2015,sMDB,NSW Murray Above,Cotton,447,tonnes,1,2427.937221,$/t,1085572,7
2016,sMDB,NSW Murray Above,Cotton,972,tonnes,1,2597.290254,$/t,2523750,7
2017,sMDB,NSW Murray Above,Cotton,1022,tonnes,1,2279.040994,$/t,2328253,7
